cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,cus_state,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num,tot_ord_qty,tot_ord_value
1405,Coo12743,Cooper,Harper,5504,Cotton Pine Stead, Siddon,18,61614,5078245693,2014-10-11,7,OPC87012363,30,29202
1406,Con76768,Connery,Robert,43930,Broad Hills Abbey, North Brewster,26,49323,4159938788,2016-11-12,3,OPC83154001,69,1684
1407,Cal73086,Calahan,Sarah,10050, Old Cloud Orchard, New Stuyarok,18,88963,7546538064,2015-12-14,7,OPC78901666,91,12001
1408,Daw50542,Dawson,Zachary,72579,Harvest Elk Harbour, Hallockville,25,57584,633053251,2008-05-07,6,OPC83792176,63,7876
1409,Smi34149,Smith-Warren,Brandon,16367, Honey Zephyr Nook, Winthrop Beach,29,37219,3530939705,2017-04-24,2,OPC83565724,17,20454
1410,Dic58291,Dickerson,Erin,62597,Wishing Manor, Kwikpak,25,12677,6699423016,2001-12-08,5,OPC79370958,64,5327
1411,Jon18763,Jones,Harper,43236,Stadium, Green Acres,2,74425,1584131420,2002-09-09,6,OPC80339214,71,28920
1412,She1531,Sherman,Kristoff,800, Rustic Autumn Port, Cowan,14,32562,7946522429,2019-12-03,7,OPC85448895,11,35831
1413,Arc85515,Archibald,Aaron,88568, Foggy Hill, Siddon,26,96242,7167175897,2004-03-03,3,OPC79260283,18,11410
1414,Pre25450,Presten,Cooper,28869,Hidden Isle, Green Acres,20,46013,7604289661,2004-12-20,1,OPC82632174,56,22242
1415,Har37831,Harper,Brian,77158,Stadium, Holiday Park,21,36089,7255360266,2010-06-25,2,OPC84366634,41,15932
1416,San93768,Sanchez,Alister,75642, Sleepy Mall , Laffertys Trailer Court,19,81249,8795083073,2002-08-04,3,OPC85978856,34,19334
1417,Daw59841,Dawson,Corey,17027, Green Berry Run, Tiptop,6,32365,37078791,2005-10-07,6,OPC80516844,86,12896
1418,Con94046,Conley,Brian,66641, Lost Sky Dell, Deardorffs Mill,25,48372,3870655036,2011-11-30,5,OPC83604091,91,21918
1419,Bar83256,Barrister,Harper,39668, Quiet Brook Cape, North Star,10,40510,9158613719,2019-05-11,7,OPC81804729,42,8372
1420,Man34138,Manning,Timothy,45148,Sunny Glade, Walnut Hill,26,219,6983429832,2005-10-23,4,OPC80819286,70,16145
1421,Dew26576,Dewey,Brice,38898,College, Ten Mile,7,12729,4075231102,2009-03-03,7,OPC78129278,82,14689
1422,Ban99256,Bangeson,Albert,21674,Cozy Prairie Hill, North Brewster,22,26230,8185423525,2011-08-24,1,OPC80165453,49,23574
1423,Mon32289,Monk,Joshua,44729,Sycamore, Brownsburg,14,19100,7688013021,2015-01-05,3,OPC78410978,47,26606
1424,Aco40597,Acosta,Noel,85372,Ash, Langley,10,42173,574175050,2019-08-09,7,OPC84928586,8,11106
1425,Say47764,Saylor,Airn,27492,Amber Dale Diversion, Ditchley,11,3898,2892771764,2008-05-05,3,OPC78754194,81,29708
1426,Con52646,Conley,Kristoff,15670,Dusty Nectar Downs, Mcarthur Estates,12,11921,8543727787,2015-04-23,1,OPC87565867,12,23806
1427,Arc30491,Archibald,Blain,74737,Jagged Branch Mews, North Star,27,80575,1160824181,2011-01-05,5,OPC82882368,50,31198
1720,Boo34360,Booker,Timothy,96071, Cinder Woods, Comite,5,83897,3364303770,2015-08-04,1,OPC82209614,27,9646
1428,Pre39768,Presley,Corey,25627,Wishing Manor, Bayless,19,86632,918511073,2005-10-26,6,OPC80316952,11,30008
1429,Jon64523,Jones,Piper,60767,Indian Trail, Walnut Hill,30,70158,8401474227,2010-08-31,1,OPC85312091,3,27567
1430,Pet26083,Peters,Thomas,70442,Grey, Comite,12,16684,2473317893,2005-07-07,5,OPC80487035,6,7570
1431,Daw83759,Dawson,Eric,48860,Dusty Nectar Downs, Deardorffs Mill,27,30345,9368505046,2013-03-19,6,OPC87389541,92,13071
1432,Rid35755,Ridgley,Thomas,78430, High Apple Falls, Siddon,9,34809,4878561490,2007-10-17,5,OPC78909747,6,14084
1433,Sei89041,Seiler,Carl,42871,Shady Pointe, Vega Park,29,42795,9043530988,2016-05-22,4,OPC84316059,95,2102
1434,Jon80927,Jones,Margo,68116, Green Berry Run, Arispe,24,45564,4852928945,2019-02-02,4,OPC79053384,11,28097
1435,Rey26374,Reynolds,Robert,27922,Fallen Berry Moor, Longview Heights,20,47894,5933543802,2003-08-30,6,OPC78478702,59,32954
1436,Pre9091,Presten,Mads,37232,Seaman, Langley,8,2866,653470908,2015-11-22,1,OPC80229605,29,20682
1437,Rid19735,Ridgley,Reginald,17466,Grant, Wolfs Mill,15,30786,2219455955,2006-11-18,5,OPC79188775,8,26788
1438,Moo1799,Moore,Eric,36501, Clear Beacon Hollow, North Star,4,32591,7504895056,2016-12-30,6,OPC83983523,51,2217
1439,Con72197,Connery,Farris,28024,Columbus, Montello,14,3188,976399501,2008-05-03,2,OPC80182854,12,26819
1560,Del88626,Delacruz,Piper,76955,Main, Siddon,27,89143,1568077868,2006-12-01,6,OPC83907071,86,5209
1440,She56696,Shelton,Brandon,12264,Noble Carrefour, Ditchley,1,54726,3604108171,2012-06-21,5,OPC84067382,19,31297
1441,Aar20369,Aaronson,Brandt,32245, Bright Common, Longview Heights,22,55388,455816155,2017-01-23,2,OPC82393483,50,30106
1442,Smi83870,Smith-Warren,Richard,13961,Amber Dale Diversion, Casa De Piedra,28,34449,4247045034,2018-12-29,4,OPC79172903,84,2439
1443,Boo57244,Booker,Abigail,42108,Harvest Elk Harbour, Meadowbrook Valley,7,91609,2138574418,2015-10-30,6,OPC84886998,66,6412
1444,She82620,Shelton,Eric,54711,Heather Wynd, Bayless,27,20710,4246514186,2003-08-14,3,OPC87002099,19,24378
1445,Tan25463,Tankersly,Margo,37301, Hazy Willow Grove, New Stuyarok,24,91713,2185861028,2013-12-04,5,OPC87809184,37,15157
1446,Ram26643,Ramirez,Erin,41774, Dusty Fox Road, Langley,11,44833,637518768,2018-06-10,3,OPC79037555,91,10576
1447,Sei97685,Seiler,Timothy,16227, Crystal Spring Corners, Fomer,30,47392,4616240035,2001-12-26,7,OPC78402600,98,14502
1448,Pre57022,Presten,Kristoff,92314,Blackhawk, Ditchley,21,8569,279486529,2012-08-07,5,OPC81890540,17,10078
1449,Jon90394,Jones,Kristoff,5859, Misty Lagoon Bay, Klagetoh,24,70782,8435535676,2008-09-05,1,OPC81749531,91,14724
1450,Bar72486,Barrister,Manuel,82736,Little River Square, Tiptop,2,82640,5343069297,2015-12-16,6,OPC82196422,62,23
1451,Coo82380,Cooper,Manuel,24115,Heather Wynd, Winkelman,7,67348,5394952042,2006-09-30,6,OPC78990982,74,25726
1452,Smi96087,Smith,Valerie,18005,Adams, Green Acres,4,17721,380648002,2011-10-06,2,OPC79373838,32,8508
1453,Moo70484,Moore,Brice,33003, Easy Crescent, Youngstown,17,26340,3786515161,2002-10-17,4,OPC83790828,45,35778
1454,Mon87695,Monk,Albert,51480,Misty Brook Farms, La Junta,21,40654,3402269057,2007-08-08,1,OPC87574359,51,15077
1455,Tho96467,Thomason,Noel,32837, Misty Lagoon Bay, Crystal Lake,11,14037,1305125257,2007-01-03,3,OPC81055543,20,5797
1456,Wil7223,Williamson,Mads,1122,Lost Path, Jessie,22,42276,1470420207,2012-12-19,6,OPC85168061,37,32027
1457,Del77970,Deleon,Harper,48926,Heather Wynd, Union Hill,16,54581,7294813485,2003-01-11,3,OPC80974728,27,24571
1458,Etz6689,Etzler,Valerie,58336, Red Place, Ten Mile,7,85299,3800177830,2007-04-26,6,OPC87099512,16,8751
1460,Say24267,Saylor,Adam,58688, Harvest Court, Casa De Piedra,19,48142,5024214650,2016-01-05,7,OPC81076905,4,2924
1461,Har67384,Hart,Mads,68609, Sleepy Mall , Holiday Park,10,3344,2447564141,2018-12-14,4,OPC83730062,26,35845
1462,Ste58134,Stevens,Richard,27331,Columbus, Hallockville,26,72822,8672046528,2011-01-11,5,OPC84958795,21,5817
1463,Jon98924,Jones,Valerie,87685,Merry Key, Holiday Park,3,17261,6605679702,2017-04-10,4,OPC87233138,34,4536
1464,She32001,Sherman,Noel,10309,College, Vega Park,16,35680,6724132796,2017-01-17,2,OPC87976311,13,16117
1465,Smi42071,Smith,Adam,27541,Velvet Blossom Mall , Longview Heights,3,14106,4010703324,2001-11-15,4,OPC83165888,31,3969
1466,Gor94665,Gorman,Richard,20301,Clear Heath, Oak Knoll,21,8192,7135119507,2011-07-23,5,OPC84256050,90,29381
1467,Con22536,Conley,Farris,91988,Carbon Hill-Buchtel, Montello,14,27367,4409238708,2011-01-10,7,OPC84796810,65,29595
1468,Jac55339,Jackson,Aaron,30778,Adams, Howe,7,23115,1908531340,2013-10-08,3,OPC86694107,21,2826
1469,Ram24061,Ramirez,Eric,92033,Lazy Green, Wolfs Mill,15,98329,7846314769,2016-01-22,7,OPC85281204,3,20
1470,Gar17433,Garth,Brandt,8652, Crystal Spring Corners, Oak Knoll,25,62544,9960246023,2017-03-05,3,OPC81063251,71,16497
1471,Coo11557,Cooper,Brian,14627,Green Row, Comite,12,51856,5170012947,2002-02-26,2,OPC83841274,62,14920
1472,Aar18336,Aaronson,Lee,96544,Honey Creek Autoroute, Clintondale,28,34860,1406993082,2009-08-21,3,OPC85994349,3,19252
1473,Mon59373,Monk,Zachary,94018, Tawny Lane, Deardorffs Mill,6,10581,7864312228,2011-09-09,3,OPC82578450,69,7506
1474,Ban43652,Banks,Mads,88973, Fallen Prairie Corner, Comite,5,30008,5012061693,2003-09-03,3,OPC84720596,38,13899
1475,Del40988,Delacruz,Eric,87205,Early, Ten Mile,18,64393,4880585659,2018-06-02,7,OPC79514903,87,3139
1476,Ban34097,Banks,Jonathon,88351,Sleepy Fox Jetty, Walnut Hill,8,69702,9801920042,2003-07-19,4,OPC83559324,4,9048
1477,Gor11455,Gorman,Kristoff,72940,Grand Crest, Youngstown,29,68913,2710994474,2018-03-15,4,OPC80927333,39,5716
1478,Fre20551,French,Farris,22478,Sunny Glade, Fomer,22,61328,8442272978,2001-05-23,5,OPC84063093,1,33913
1479,Mac24790,MacBain,Robert,26042,Burning Rabbit Bank, Siddon,24,13523,3762217530,2003-01-04,5,OPC86644401,4,31517
1480,Rob50038,Robinson,Reginald,91520,Blue Terrace, Comite,13,72743,6265810051,2002-10-08,4,OPC85756432,2,15615
1481,Rid28424,Ridgley,Adam,35103,Rimer, Casa De Piedra,12,23694,1367339540,2019-11-26,5,OPC84077821,52,30500
1482,Ban12771,Banks,Taylor,6839, Velvet End, Deardorffs Mill,20,48988,7055944186,2010-07-01,4,OPC87546706,88,27048
1483,Jam38693,Jamieson,Tristan,28869,Apache, Youngstown,5,67618,1397792394,2016-09-22,4,OPC88013978,9,34260
1484,Gon35066,Gonzales,Manuel,70576,Ash, Clintondale,5,820,3759468095,2003-09-29,2,OPC79428238,50,24676
1485,Mac34607,MacBain,Zachary,95320,Golden Glen, Union Hill,5,83202,2771481149,2019-06-21,7,OPC78648140,47,23717
1486,Ram62833,Ramirez,Nadine,42184,Heather Wynd, Union Hill,3,85510,2823530175,2010-03-25,3,OPC82315203,24,21063
1487,Del67581,Delacruz,Noel,45647,Clear Heath, Siddon,13,69040,524494536,2013-09-02,5,OPC81970506,19,7388
1488,Etz5054,Etzler,Jack,66623, Middle Via, Kwikpak,19,40262,3220020823,2005-02-19,6,OPC85328761,81,5096
1489,Del28241,Delacruz,Brice,95120,Round Nook, Tiptop,22,18708,301564011,2016-04-22,7,OPC83803116,40,17471
1490,Rob33090,Robinson,Nadine,29679,Fulton, Wolfs Mill,10,25545,1631467429,2018-04-01,5,OPC82669555,1,21945
1491,Aar31779,Aaronson,Jasmine,68243, Quaking Timber Swale, Kidville,15,74736,4309703300,2014-11-23,1,OPC78231049,47,13878
1492,Aar60479,Aaronson,Brandt,72216,Broad Hills Abbey, East Village,27,83174,4388847416,2010-03-28,3,OPC79055749,56,4173
1493,Jor38403,Jordan,Kenadi,23384,Green Row, Montello,9,73342,3551036161,2008-01-07,5,OPC86184366,64,30226
1494,Man42690,Manchester,Nadine,7916,Pine Grove, Kwikpak,2,19611,9146446124,2020-01-01,2,OPC82536459,70,14078
1495,Rid9875,Ridgley,Chris,61273, Grand Pony Park, Montello,26,73952,6940109497,2018-11-01,7,OPC83308238,52,33255
1496,Daw23940,Dawson,Mike,4270,Quiet Circuit, Hitt,11,74509,1698021020,2012-12-24,1,OPC84336769,72,7022
1497,Wil12633,Willis,Jonathon,55677,Foggy View, Kidville,10,44770,4710526030,2010-11-21,6,OPC87357071,81,28980
1498,Boo52544,Booker,Blain,26485, Fallen Prairie Corner, Vega Park,25,39233,3058488147,2017-05-28,6,OPC83023841,23,23014
1499,Con49594,Connery,Farris,62441,Carbon Hill-Buchtel, Klagetoh,22,18034,1825965425,2011-12-31,7,OPC81061438,72,20393
1500,Tan94440,Tankersly,Adam,91454,Thunder Deer Island, Cowan,3,74570,7688640268,2005-04-20,3,OPC82787057,80,2665
1501,Del89088,Delapena,Brice,68386, Merry Forest Crossing, Laffertys Trailer Court,24,75643,1413566697,2017-07-14,1,OPC87404982,79,32291
1502,Pre21057,Presley,Eric,59106,Grey, Bayless,18,72903,8833411462,2016-02-04,7,OPC84422847,61,24587
1503,Tom97583,Tompsen,Lee,16355,Quiet Circuit, Fomer,30,35788,6182166801,2009-04-29,7,OPC81724676,74,31270
1504,Sla50481,Slain,Nadine,81491,Sycamore, Meadowbrook Valley,6,77852,1910809569,2005-03-01,7,OPC78271263,77,19001
1505,Bro57471,Brooks,Aaron,53733, Dewy Campus, Siddon,23,97261,6991699006,2001-07-30,3,OPC80048813,23,5080
1506,Goo40717,Goode,Moritz,97176,Golden Glen, Jessie,16,11626,8271414198,2019-12-23,6,OPC79773011,11,25169
1507,Con63341,Conley,Harper,37770, Foggy Hill, Clintondale,12,543,6023147391,2018-12-09,5,OPC79209509,64,32867
1508,Moo85044,Moore,Miguel,73419, Easy Crescent, Ten Mile,19,72867,1595202961,2003-04-09,1,OPC86802622,3,19390
1509,Tho50696,Thomason,Albert,78299,Foggy View, Montello,11,57008,4123025182,2008-04-03,3,OPC86402428,34,16216
1510,Tho72199,Thomason,Brandon,45614,Washington, New York,26,7689,5903681530,2004-05-27,4,OPC82836216,88,33256
1511,Man4573,Manning,Thomas,38266, Green Berry Run, East Village,6,69120,2198244500,2005-09-14,6,OPC81542060,93,13104
1512,Aco74820,Acosta,Mads,68250, Foggy Hill, New York,23,65765,55573219,2016-09-17,6,OPC80566138,27,30535
1513,Jon38459,Jones,Cooper,38979, Heather Robin Mews, Kwikpak,7,93429,4041751229,2004-10-10,1,OPC82241544,52,1483
1514,Har80345,Harper,Robert,56028, Stony Wharf, Vega Park,13,75342,547354407,2001-12-28,6,OPC78793403,72,5740
1515,Jac36037,Jackson,George,14712,Shady Pointe, Siddon,16,71315,7436891328,2006-01-20,5,OPC80634453,18,34561
1516,Jor12535,Jordan,Joshua,70168, Misty Lagoon Bay, New Stuyarok,30,28875,3380805263,2011-12-02,7,OPC87752894,40,7898
1517,Rio41877,Riochardson,Samuel,84180,Shady Pointe, Bradburys,22,78013,9914552451,2018-02-24,4,OPC87372844,40,34597
1518,Rey7344,Reynolds,George,3792, Velvet End, Montello,26,25706,6799210053,2011-10-24,3,OPC78734520,78,5457
1519,Gar8060,Garth,Aaron,2556,Bean Creek, Casa De Piedra,12,45515,1700243554,2006-06-21,7,OPC83034020,85,20284
1520,Etz65610,Etzler,Jonathon,89587, High Apple Falls, Cowan,18,76487,7536604448,2007-12-04,4,OPC86067354,76,19877
1521,Ban36200,Banks,Farris,6285,Grey, Walnut Hill,21,35692,5340649466,2015-07-17,1,OPC81695083,94,17131
1522,Bar80865,Barrister,Abigail,16877, Shady Row, Howe,24,99560,369602270,2019-08-26,3,OPC84887026,94,16349
1523,Boo45170,Booker,Carl,709,Ash, Hallockville,21,29771,16869891,2018-12-20,6,OPC83317485,4,22827
1524,Cal84235,Calahan,Cooper,5029,Lost Path, Hallockville,13,78422,7226965306,2015-03-19,1,OPC84176919,77,16918
1525,Har60212,Hart,Miguel,18916, Dusty Fox Road, Kwikpak,18,60849,9362862753,2008-05-14,7,OPC86082388,30,21335
1526,Say54175,Saylor,Brian,9179,Blackhawk, Mcarthur Estates,20,99731,5374908407,2001-03-13,5,OPC79132716,25,33646
1527,Man97338,Manchester,Albert,61325,High Ledge, Bissell,21,3019,997198743,2006-08-24,6,OPC82036651,85,7839
1528,Tom63199,Tompsen,Brian,48307,Clear Heath, New York,15,82589,4433157606,2004-10-29,6,OPC81202338,30,22548
1529,Gar15527,Garcia,Miguel,91001, Foggy Hill, Ten Mile,6,93710,8244544397,2014-12-15,3,OPC83943633,76,12829
1530,Jim56260,Jiminez,Jasmine,18491,Carbon Hill-Buchtel, Youngstown,1,20685,9719056343,2012-01-13,5,OPC82589230,79,12863
1531,Jon83822,Jones,Adam,30592, Middle Via, Tiptop,6,76089,1919496920,2003-06-07,4,OPC83867862,13,20603
1532,Del25193,Delapena,Eric,48959,Fallen Berry Moor, Arispe,1,13514,2170614100,2005-04-13,3,OPC83319629,62,33582
1533,Del83043,Delacruz,Adam,64960,Fallen Berry Moor, Ditchley,21,18674,8133263624,2019-01-08,5,OPC81777365,57,6645
1534,Arc52574,Archibald,Valerie,98657,Wishing Manor, Bradburys,22,80347,2462079745,2006-10-31,6,OPC84555318,47,31353
1535,App28591,Applewood,Eric,4685,Quiet Circuit, Ten Mile,26,77609,9190738702,2017-10-06,6,OPC82317009,76,13596
1536,Coo41819,Cooper,Brandon,59975,Hazy Road, Jessie,24,17817,1408448745,2005-08-14,3,OPC79410876,63,12716
1537,Pet40017,Peters,Jonathon,39309, Middle Via, Hitt,13,43455,3093160107,2009-09-20,7,OPC81211984,45,11447
1538,Gar17547,Garth,Timothy,34303,Seaman, Holiday Park,12,63865,6547166028,2003-10-12,6,OPC78892618,31,2822
1539,Pre82718,Presley,Brandon,11427, Gentle Quail Quay, Oak Knoll,19,53934,5176284292,2019-04-20,1,OPC81088630,34,4031
1540,Del62438,Deleon,Summer,60289,Thunder Deer Island, Brownsburg,20,10295,3007682616,2011-01-28,4,OPC84745824,50,1485
1541,Jac52604,Jackson,Taylor,70815,Main, Winkelman,9,9662,8612440164,2003-06-02,3,OPC86765034,54,16140
1542,Har1250,Harper,Samuel,29764, Merry Forest Crossing, New Stuyarok,24,55708,9253959770,2003-07-02,1,OPC79677933,60,3503
1543,Dew6376,Dewey,Valerie,35996,Old Pond Lookout, Norton Shores,11,6003,1070918593,2003-02-16,4,OPC80301384,17,25804
1544,Ric81959,Rice,Miguel,58098, Heather Robin Mews, Crystal Lake,26,70429,1807288794,2004-03-01,2,OPC85213073,6,19037
1545,Har21639,Harper,Blain,74816, Broad Close, Montello,10,86037,4938129289,2005-10-16,6,OPC80148792,35,11969
1546,Rob91653,Roberts,Joshua,40803,Stan Sleuter, Union Hill,17,46092,4587604190,2010-02-08,1,OPC83726145,71,6549
1547,She91964,Shelton,Margo,85679, Dusty Fox Road, Kidville,17,92842,5078868135,2012-03-26,2,OPC87039014,81,33047
1548,Row27230,Rowley,Jasmine,64586,Strom, North Star,25,55828,4061554575,2010-02-20,4,OPC81494564,85,20249
1549,Wil16301,Williamson,Brandt,98644, Blue Stead, Wolfs Mill,16,43681,3603609138,2008-06-09,1,OPC84573605,5,14056
1550,Fre18021,French,Maggs,53163, Cotton Elk Path, Comite,27,90125,1439319743,2010-04-12,6,OPC79153934,59,27804
1551,Tho9966,Thomason,Adam,78769,Wishing Manor, Walnut Hill,1,46565,4191508574,2012-10-12,1,OPC83337984,20,28530
1552,Pre44696,Presley,Joshua,58703, Rustic Autumn Port, Tiptop,9,68165,9751107249,2005-07-18,4,OPC86666871,8,319
1553,Ban76012,Banks,Moritz,74056, Umber Shadow Ledge, Montello,14,86073,9486672374,2017-08-26,3,OPC78743446,89,9692
1554,Con54266,Conley,Mindy,50209,Harvest Elk Harbour, North Star,12,53583,6454833217,2008-04-10,5,OPC78608386,15,27781
1555,Boo56850,Booker,Corey,81815,Merry Key, Fomer,22,15913,1444163230,2004-01-14,2,OPC82358914,52,30773
1556,She45883,Shelton,Robert,86215,Gentle Log Grove, Comite,12,66117,5181229832,2001-06-25,3,OPC85425886,49,25491
1557,Mon99913,Monk,Eric,48686, High Apple Falls, Deardorffs Mill,30,97493,7430216402,2004-06-26,7,OPC86594069,91,4171
1558,Aar26616,Aaronson,Jack,39559,Little River Square, Winthrop Beach,11,98700,6437638329,2015-08-31,6,OPC85983751,9,12986
1559,Daw21266,Dawson,Eric,26561, Bright Common, Ten Mile,16,95610,149986565,2014-12-26,6,OPC82053403,74,13137
1561,Con43152,Conley,Aaron,37571,Crystal Cove, Deardorffs Mill,30,88203,6482660870,2013-08-03,1,OPC83193429,34,12248
1562,Wil57195,Willis,Erin,60737,Early, New Stuyarok,4,48184,6990223204,2004-03-11,3,OPC82536575,28,33726
1563,Etz52088,Etzler,Mindy,92984,High Ledge, Klagetoh,23,98723,6288521944,2009-02-13,1,OPC79661941,3,31211
1564,Del90777,Deleon,Chris,83100, Pleasant Beach, Montello,4,30741,2908547211,2004-07-27,3,OPC85882457,21,25377
1565,Ste12834,Stevens,Jonathon,21358,Iron Pony Pathway, Mcarthur Estates,25,71023,2045141128,2002-06-07,6,OPC81413157,17,23871
1566,Ban55663,Bangeson,George,77125,High Ledge, Hitt,21,91000,4701130028,2016-09-07,2,OPC84208093,88,3471
1567,Har44486,Hart,Piper,52582, Old Cloud Orchard, Vega Park,29,7496,8639184028,2006-12-05,6,OPC84559532,39,20207
1568,Ban52593,Banks,Piper,90818,Emerald Quail Passage, Longview Heights,5,75882,9793526721,2003-07-02,1,OPC80959795,37,8505
1569,Arc41055,Archibald,Nadine,89826,Silver Lake Crossing, Longview Heights,10,2086,5488639860,2001-07-20,2,OPC86201973,22,32758
1570,San22663,Sanchez,Miguel,12517,Madison, Wolfs Mill,7,46978,3125765403,2010-12-06,7,OPC86878072,56,6985
1571,Jor75363,Jordan,Jack,55487,Clear Heath, La Junta,16,14903,6567217802,2013-05-07,1,OPC78656992,15,27041
1572,Jim27061,Jiminez,Reginald,29524, Shady Row, Bradburys,7,72993,2690213447,2013-02-20,2,OPC79822004,32,12543
1573,Ric91825,Rice,Farris,4170,Wishing Manor, Winthrop Beach,18,41462,5641112973,2018-03-21,1,OPC80665852,39,13846
1574,Bar86222,Barrister,Mindy,93684,Red Via, Laffertys Trailer Court,15,84986,6974978140,2014-11-28,1,OPC81192747,43,9479
1575,Del91462,Delacruz,Kenadi,31949,Stadium, Winkelman,3,55188,8112137524,2015-08-02,4,OPC85277340,97,20040
1576,Del70734,Deleon,Summer,18336,Green Row, Fomer,30,58765,3740628924,2003-04-03,7,OPC79090717,49,4639
1577,Man13280,Manning,Reginald,12565,Beckley, Vega Park,30,97585,7125565270,2007-12-07,5,OPC79211190,14,13254
1578,Goo35031,Goode,George,84392, Colonial Panda Pike, Ten Mile,4,47294,2700482755,2018-08-21,6,OPC87798497,31,19206
1579,Aco4308,Acosta,Valerie,9240,Stan Sleuter, Oak Knoll,3,34426,4130220325,2010-05-16,3,OPC79324326,73,17162
1580,Wil11755,Williamson,Corey,36667,Cozy Prairie Hill, Green Acres,22,96900,1496281762,2015-12-03,7,OPC87172023,51,3576
1581,Sei40808,Seiler,Richard,1164,Honey Creek Autoroute, Fomer,28,54873,6948330801,2001-05-16,4,OPC80167532,32,892
1582,Jam87756,Jamieson,Aaron,86566,Iron Pony Pathway, Bayless,23,15735,4048529808,2008-02-07,6,OPC87321401,42,29528
1583,Ric25119,Rice,Mads,65552, Lost Sky Dell, Winkelman,19,69401,4869423518,2012-11-29,6,OPC83966184,84,13939
1584,Del57140,Delapena,Tristan,3484,Dusty Nectar Downs, Hallockville,23,30750,13402248,2005-02-19,1,OPC82572402,35,21984
1585,Ban70047,Banks,Lee,5947, Lost Sky Dell, Bayless,23,76313,4928541231,2007-06-29,6,OPC82413767,39,14260
1586,Rey96267,Reynolds,Thomas,30797,Madison, Oak Knoll,26,12347,1388195236,2019-02-20,5,OPC85590854,6,35666
1587,App17645,Applewood,Miguel,20572,Rimer, Kwikpak,17,60788,6915803429,2001-09-24,4,OPC84950666,99,26666
1588,Har84020,Harper,Noel,81764,Main, Youngstown,27,27492,7021933295,2012-01-06,7,OPC87316521,97,30976
1589,Row64795,Rowley,Summer,60201,Red Via, Union Hill,26,23203,6774023025,2017-12-25,7,OPC85329947,77,35208
1590,Say75516,Saylor,Timothy,71337, Little Gate Plaza, Langley,19,70027,6159511260,2016-12-25,6,OPC82524309,82,33592
1591,Say1070,Saylor,Sarah,11521, Bright Common, North Brewster,25,38799,9765277490,2010-12-23,5,OPC81182131,45,6709
1592,Smi51616,Smith,Miguel,26958,Clear Heath, Union Hill,30,53416,1161092035,2015-09-02,3,OPC81945512,3,8356
